Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Special Event Ability,Special Event Ability Description,Male Ratio,Female Ratio,Base Happiness,Game(s) of Origin,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Health EV,Attack EV,Defense EV,Special Attack EV,Special Defense EV,Speed EV,EV Yield Total,Catch Rate,Experience Growth,Experience Growth Total,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details
836,502,"""Dewott""","""Discipline Pokémon""",NULL,NULL,NULL,0.8,24.5,"""Water""",NULL,"""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Shell Armor""","""A hard shell protects the Pokémon from critical hits.""",NULL,NULL,87.5,12.5,50,"""Black""",75,75,60,83,60,60,413,0,0,0,2,0,0,2,45,"""Medium Slow""",1059860,"""Field""",NULL,20,835,"""Level 17"""
837,503,"""Samurott""","""Formidable Pokémon""",NULL,NULL,NULL,1.5,94.6,"""Water""",NULL,"""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Shell Armor""","""A hard shell protects the Pokémon from critical hits.""",NULL,NULL,87.5,12.5,70,"""Black""",95,100,85,108,70,70,528,0,0,0,3,0,0,3,45,"""Medium Slow""",1059860,"""Field""",NULL,20,836,"""Level 36"""
1629,503,"""Samurott""","""Formidable Pokémon""","""Hisui""",837,NULL,1.5,58.2,"""Water""","""Dark""","""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Sharpness""","""Powers up slicing moves.""",NULL,NULL,87.5,12.5,50,"""Legends: Arceus""",90,108,80,100,65,85,528,0,3,0,0,0,0,3,55,"""Medium Slow""",1059860,"""Field""",NULL,20,836,"""Level 36 in Hisui"""
838,504,"""Patrat""","""Scout Pokémon""",NULL,NULL,NULL,0.5,11.6,"""Normal""",NULL,"""Run Away""","""Enables a sure getaway from wild Pokémon.""","""Keen Eye""","""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""","""Analytic""","""Boosts move power when the Pokémon moves last.""",NULL,NULL,50,50,70,"""Black""",45,55,39,35,39,42,255,0,1,0,0,0,0,1,255,"""Medium Fast""",1000000,"""Field""",NULL,15,NULL,NULL
839,505,"""Watchog""","""Lookout Pokémon""",NULL,NULL,NULL,1.1,27.0,"""Normal""",NULL,"""Illuminate""","""Raises the likelihood of meeting wild Pokémon by illuminating the surroundings.""","""Keen Eye""","""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""","""Analytic""","""Boosts move power when the Pokémon moves last.""",NULL,NULL,50,50,70,"""Black""",60,85,69,60,69,77,420,0,2,0,0,0,0,2,255,"""Medium Fast""",1000000,"""Field""",NULL,20,838,"""Level 20"""
840,506,"""Lillipup""","""Puppy Pokémon""",NULL,NULL,NULL,0.4,4.1,"""Normal""",NULL,"""Vital Spirit""","""The Pokémon is full of vitality, and that prevents it from falling asleep.""","""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Run Away""","""Enables a sure getaway from wild Pokémon.""",NULL,NULL,50,50,50,"""Black""",45,60,45,25,45,55,275,0,1,0,0,0,0,1,255,"""Medium Slow""",1059860,"""Field""",NULL,15,NULL,NULL
841,507,"""Herdier""","""Loyal Dog Pokémon""",NULL,NULL,NULL,0.9,14.7,"""Normal""",NULL,"""Intimidate""","""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""","""Sand Rush""","""Boosts the Pokémon's Speed stat in a sandstorm.""","""Scrappy""","""The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves.""",NULL,NULL,50,50,50,"""Black""",65,80,65,35,65,60,370,0,2,0,0,0,0,2,120,"""Medium Slow""",1059860,"""Field""",NULL,15,840,"""Level 16"""
842,508,"""Stoutland""","""Big-Hearted Pokémon""",NULL,NULL,NULL,1.2,61.0,"""Normal""",NULL,"""Intimidate""","""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""","""Sand Rush""","""Boosts the Pokémon's Speed stat in a sandstorm.""","""Scrappy""","""The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves.""",NULL,NULL,50,50,50,"""Black""",85,110,90,45,90,80,500,0,3,0,0,0,0,3,45,"""Medium Slow""",1059860,"""Field""",NULL,15,841,"""Level 32"""
843,509,"""Purrloin""","""Devious Pokémon""",NULL,NULL,NULL,0.4,10.1,"""Dark""",NULL,"""Limber""","""Its limber body protects the Pokémon from paralysis.""","""Unburden""","""Boosts the Speed stat if the Pokémon's held item is used or lost.""","""Prankster""","""Gives priority to a status move.""",NULL,NULL,50,50,50,"""Black""",41,50,37,50,37,66,281,0,0,0,0,0,1,1,255,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL
844,510,"""Liepard""","""Cruel Pokémon""",NULL,NULL,NULL,1.1,37.5,"""Dark""",NULL,"""Limber""","""Its limber body protects the Pokémon from paralysis.""","""Unburden""","""Boosts the Speed stat if the Pokémon's held item is used or lost.""","""Prankster""","""Gives priority to a status move.""",NULL,NULL,50,50,50,"""Black""",64,88,50,88,50,106,446,0,0,0,0,0,2,2,90,"""Medium Fast""",1000000,"""Field""",NULL,20,843,"""Level 20"""
845,511,"""Pansage""","""Grass Monkey Pokémon""",NULL,NULL,NULL,0.6,10.5,"""Grass""",NULL,"""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""",NULL,NULL,"""Overgrow""","""Powers up Grass-type moves when the Pokémon's HP is low.""",NULL,NULL,87.5,12.5,70,"""Black""",50,53,48,53,48,64,316,0,0,0,0,0,1,1,190,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL
846,512,"""Simisage""","""Thorn Monkey Pokémon""",NULL,NULL,NULL,1.1,30.5,"""Grass""",NULL,"""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""",NULL,NULL,"""Overgrow""","""Powers up Grass-type moves when the Pokémon's HP is low.""",NULL,NULL,87.5,12.5,70,"""Black""",75,98,63,98,63,101,498,0,0,0,0,0,2,2,75,"""Medium Fast""",1000000,"""Field""",NULL,20,845,"""Leaf Stone"""
847,513,"""Pansear""","""High Temp Pokémon""",NULL,NULL,NULL,0.6,11.0,"""Fire""",NULL,"""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""",NULL,NULL,"""Blaze""","""Powers up Fire-type moves when the Pokémon's HP is low.""",NULL,NULL,87.5,12.5,70,"""Black""",50,53,48,53,48,64,316,0,0,0,0,0,1,1,190,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL
848,514,"""Simisear""","""Ember Pokémon""",NULL,NULL,NULL,1.0,28.0,"""Fire""",NULL,"""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""",NULL,NULL,"""Blaze""","""Powers up Fire-type moves when the Pokémon's HP is low.""",NULL,NULL,87.5,12.5,70,"""Black""",75,98,63,98,63,101,498,0,0,0,0,0,2,2,75,"""Medium Fast""",1000000,"""Field""",NULL,20,847,"""Fire Stone"""
849,515,"""Panpour""","""Spray Pokémon""",NULL,NULL,NULL,0.6,13.5,"""Water""",NULL,"""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""",NULL,NULL,"""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low.""",NULL,NULL,87.5,12.5,70,"""Black""",50,53,48,53,48,64,316,0,0,0,0,0,1,1,190,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL
850,516,"""Simipour""","""Geyser Pokémon""",NULL,NULL,NULL,1.0,29.0,"""Water""",NULL,"""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""",NULL,NULL,"""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low.""",NULL,NULL,87.5,12.5,70,"""Black""",75,98,63,98,63,101,498,0,0,0,0,0,2,2,75,"""Medium Fast""",1000000,"""Field""",NULL,20,849,"""Water Stone"""
851,517,"""Munna""","""Dream Eater Pokémon""",NULL,NULL,NULL,0.6,23.3,"""Psychic""",NULL,"""Forewarn""","""When it enters a battle, the Pokémon can tell one of the moves an opposing Pokémon has.""","""Synchronize""","""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""","""Telepathy""","""Anticipates an ally's attack and dodges it.""",NULL,NULL,50,50,50,"""Black""",76,25,45,67,55,24,292,1,0,0,0,0,0,1,190,"""Fast""",800000,"""Field""",NULL,10,NULL,NULL
852,518,"""Musharna""","""Drowsing Pokémon""",NULL,NULL,NULL,1.1,60.5,"""Psychic""",NULL,"""Forewarn""","""When it enters a battle, the Pokémon can tell one of the moves an opposing Pokémon has.""","""Synchronize""","""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""","""Telepathy""","""Anticipates an ally's attack and dodges it.""",NULL,NULL,50,50,50,"""Black""",116,55,85,107,95,29,487,2,0,0,0,0,0,2,75,"""Fast""",800000,"""Field""",NULL,10,851,"""Moon Stone"""
853,519,"""Pidove""","""Tiny Pigeon Pokémon""",NULL,NULL,NULL,0.3,2.1,"""Normal""","""Flying""","""Big Pecks""","""Protects the Pokémon from Defense-lowering effects.""","""Super Luck""","""The Pokémon is so lucky that the critical-hit ratios of its moves are boosted.""","""Rivalry""","""Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.""",NULL,NULL,50,50,50,"""Black""",50,55,50,36,30,43,264,0,1,0,0,0,0,1,255,"""Medium Slow""",1059860,"""Flying""",NULL,15,NULL,NULL
854,520,"""Tranquill""","""Wild Pigeon Pokémon""",NULL,NULL,NULL,0.6,15.0,"""Normal""","""Flying""","""Big Pecks""","""Protects the Pokémon from Defense-lowering effects.""","""Super Luck""","""The Pokémon is so lucky that the critical-hit ratios of its moves are boosted.""","""Rivalry""","""Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.""",NULL,NULL,50,50,50,"""Black""",62,77,62,50,42,65,358,0,2,0,0,0,0,2,120,"""Medium Slow""",1059860,"""Flying""",NULL,15,853,"""Level 21"""
855,521,"""Unfezant""","""Proud Pokémon""",NULL,NULL,NULL,1.2,29.0,"""Normal""","""Flying""","""Big Pecks""","""Protects the Pokémon from Defense-lowering effects.""","""Super Luck""","""The Pokémon is so lucky that the critical-hit ratios of its moves are boosted.""","""Rivalry""","""Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.""",NULL,NULL,50,50,50,"""Black""",80,115,80,65,55,93,488,0,3,0,0,0,0,3,45,"""Medium Slow""",1059860,"""Flying""",NULL,15,854,"""Level 32"""
856,522,"""Blitzle""","""Electrified Pokémon""",NULL,NULL,NULL,0.8,29.8,"""Electric""",NULL,"""Lightning Rod""","""The Pokémon draws in all Electric-type moves. Instead of being hit by Electric-type moves, it boosts its Sp. Atk.""","""Motor Drive""","""Boosts its Speed stat if hit by an Electric-type move instead of taking damage.""","""Sap Sipper""","""Boosts the Attack stat if hit by a Grass-type move instead of taking damage.""",NULL,NULL,50,50,70,"""Black""",45,60,32,50,32,76,295,0,0,0,0,0,1,1,190,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL
857,523,"""Zebstrika""","""Thunderbolt Pokémon""",NULL,NULL,NULL,1.6,79.5,"""Electric""",NULL,"""Lightning Rod""","""The Pokémon draws in all Electric-type moves. Instead of being hit by Electric-type moves, it boosts its Sp. Atk.""","""Motor Drive""","""Boosts its Speed stat if hit by an Electric-type move instead of taking damage.""","""Sap Sipper""","""Boosts the Attack stat if hit by a Grass-type move instead of taking damage.""",NULL,NULL,50,50,70,"""Black""",75,100,63,80,63,116,497,0,0,0,0,0,2,2,75,"""Medium Fast""",1000000,"""Field""",NULL,20,856,"""Level 27"""
858,524,"""Roggenrola""","""Mantle Pokémon""",NULL,NULL,NULL,0.4,18.0,"""Rock""",NULL,"""Sturdy""","""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""","""Weak Armor""","""Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Black""",55,75,85,25,25,15,280,0,0,1,0,0,0,1,255,"""Medium Slow""",1059860,"""Mineral""",NULL,15,NULL,NULL
859,525,"""Boldore""","""Ore Pokémon""",NULL,NULL,NULL,0.9,102.0,"""Rock""",NULL,"""Sturdy""","""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""","""Weak Armor""","""Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Black""",70,105,105,50,40,20,390,0,1,1,0,0,0,2,120,"""Medium Slow""",1059860,"""Mineral""",NULL,15,858,"""Level 25"""
860,526,"""Gigalith""","""Compressed Pokémon""",NULL,NULL,NULL,1.7,260.0,"""Rock""",NULL,"""Sturdy""","""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""","""Sand Stream""","""The Pokémon summons a sandstorm when it enters a battle.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Black""",85,135,130,60,80,25,515,0,3,0,0,0,0,3,45,"""Medium Slow""",1059860,"""Mineral""",NULL,15,859,NULL
861,527,"""Woobat""","""Bat Pokémon""",NULL,NULL,NULL,0.4,2.1,"""Psychic""","""Flying""","""Unaware""","""When attacking, the Pokémon ignores the target Pokémon's stat changes.""","""Klutz""","""The Pokémon can't use any held items.""","""Simple""","""The stat changes the Pokémon receives are doubled.""",NULL,NULL,50,50,50,"""Black""",65,45,43,55,43,72,323,0,0,0,0,0,1,1,190,"""Medium Fast""",1000000,"""Field""","""Flying""",15,NULL,NULL
862,528,"""Swoobat""","""Courting Pokémon""",NULL,NULL,NULL,0.9,10.5,"""Psychic""","""Flying""","""Unaware""","""When attacking, the Pokémon ignores the target Pokémon's stat changes.""","""Klutz""","""The Pokémon can't use any held items.""","""Simple""","""The stat changes the Pokémon receives are doubled.""",NULL,NULL,50,50,50,"""Black""",67,57,55,77,55,114,425,0,0,0,0,0,2,2,45,"""Medium Fast""",1000000,"""Field""","""Flying""",15,861,NULL
863,529,"""Drilbur""","""Mole Pokémon""",NULL,NULL,NULL,0.3,8.5,"""Ground""",NULL,"""Sand Rush""","""Boosts the Pokémon's Speed stat in a sandstorm.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""","""Mold Breaker""","""Moves can be used on the target regardless of its Abilities.""",NULL,NULL,50,50,50,"""Black""",60,85,40,30,45,68,328,0,1,0,0,0,0,1,120,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL
864,530,"""Excadrill""","""Subterrene Pokémon""",NULL,NULL,NULL,0.7,40.4,"""Ground""","""Steel""","""Sand Rush""","""Boosts the Pokémon's Speed stat in a sandstorm.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""","""Mold Breaker""","""Moves can be used on the target regardless of its Abilities.""",NULL,NULL,50,50,50,"""Black""",110,135,60,50,65,88,508,0,2,0,0,0,0,2,60,"""Medium Fast""",1000000,"""Field""",NULL,20,863,"""Level 31"""
865,531,"""Audino""","""Hearing Pokémon""",NULL,NULL,NULL,1.1,31.0,"""Normal""",NULL,"""Healer""","""Sometimes heals an ally's status condition.""","""Regenerator""","""Restores a little HP when withdrawn from battle.""","""Klutz""","""The Pokémon can't use any held items.""",NULL,NULL,50,50,50,"""Black""",103,60,86,60,86,50,445,2,0,0,0,0,0,2,255,"""Fast""",800000,"""Fairy""",NULL,20,NULL,NULL
1563,531,"""Audino""","""Hearing Pokémon""","""Mega""",865,NULL,1.5,32.0,"""Normal""","""Fairy""","""Healer""","""Sometimes heals an ally's status condition.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,70,"""Omega Ruby""",103,60,126,80,126,50,545,2,0,0,0,0,0,2,255,"""Fast""",800000,"""Fairy""",NULL,20,NULL,NULL
866,532,"""Timburr""","""Muscular Pokémon""",NULL,NULL,NULL,0.6,12.5,"""Fighting""",NULL,"""Guts""","""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""","""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""","""Iron Fist""","""Powers up punching moves.""",NULL,NULL,75,25,50,"""Black""",75,80,55,25,35,35,305,0,1,0,0,0,0,1,180,"""Medium Slow""",1059860,"""Human-Like""",NULL,20,NULL,NULL
867,533,"""Gurdurr""","""Muscular Pokémon""",NULL,NULL,NULL,1.2,40.0,"""Fighting""",NULL,"""Guts""","""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""","""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""","""Iron Fist""","""Powers up punching moves.""",NULL,NULL,75,25,50,"""Black""",85,105,85,40,50,40,405,0,2,0,0,0,0,2,90,"""Medium Slow""",1059860,"""Human-Like""",NULL,20,866,"""Level 25"""
868,534,"""Conkeldurr""","""Muscular Pokémon""",NULL,NULL,NULL,1.4,87.0,"""Fighting""",NULL,"""Guts""","""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""","""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""","""Iron Fist""","""Powers up punching moves.""",NULL,NULL,75,25,50,"""Black""",105,140,95,55,65,45,505,0,3,0,0,0,0,3,45,"""Medium Slow""",1059860,"""Human-Like""",NULL,20,867,NULL
869,535,"""Tympole""","""Tadpole Pokémon""",NULL,NULL,NULL,0.5,4.5,"""Water""",NULL,"""Swift Swim""","""Boosts the Pokémon's Speed stat in rain.""","""Hydration""","""Heals status conditions if it's raining.""","""Water Absorb""","""Restores HP if hit by a Water-type move instead of taking damage.""",NULL,NULL,50,50,50,"""Black""",50,50,40,50,40,64,294,0,0,0,0,0,1,1,255,"""Medium Slow""",1059860,"""Water 1""",NULL,20,NULL,NULL
870,536,"""Palpitoad""","""Vibration Pokémon""",NULL,NULL,NULL,0.8,17.0,"""Water""","""Ground""","""Swift Swim""","""Boosts the Pokémon's Speed stat in rain.""","""Hydration""","""Heals status conditions if it's raining.""","""Water Absorb""","""Restores HP if hit by a Water-type move instead of taking damage.""",NULL,NULL,50,50,50,"""Black""",75,65,55,65,55,69,384,2,0,0,0,0,0,2,120,"""Medium Slow""",1059860,"""Water 1""",NULL,20,869,"""Level 25"""
871,537,"""Seismitoad""","""Vibration Pokémon""",NULL,NULL,NULL,1.5,62.0,"""Water""","""Ground""","""Swift Swim""","""Boosts the Pokémon's Speed stat in rain.""","""Poison Touch""","""May poison a target when the Pokémon makes contact.""","""Water Absorb""","""Restores HP if hit by a Water-type move instead of taking damage.""",NULL,NULL,50,50,50,"""Black""",105,95,75,85,75,74,509,3,0,0,0,0,0,3,45,"""Medium Slow""",1059860,"""Water 1""",NULL,20,870,"""Level 36"""
872,538,"""Throh""","""Judo Pokémon""",NULL,NULL,NULL,1.3,55.5,"""Fighting""",NULL,"""Guts""","""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""","""Inner Focus""","""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""","""Mold Breaker""","""Moves can be used on the target regardless of its Abilities.""",NULL,NULL,100,0,50,"""Black""",120,100,85,30,85,45,465,2,0,0,0,0,0,2,45,"""Medium Fast""",1000000,"""Human-Like""",NULL,20,NULL,NULL
873,539,"""Sawk""","""Karate Pokémon""",NULL,NULL,NULL,1.4,41.0,"""Fighting""",NULL,"""Sturdy""","""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""","""Inner Focus""","""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""","""Mold Breaker""","""Moves can be used on the target regardless of its Abilities.""",NULL,NULL,100,0,50,"""Black""",75,125,75,30,75,85,465,0,2,0,0,0,0,2,45,"""Medium Fast""",1000000,"""Human-Like""",NULL,20,NULL,NULL
874,540,"""Sewaddle""","""Sewing Pokémon""",NULL,NULL,NULL,0.3,2.5,"""Bug""","""Grass""","""Swarm""","""Powers up Bug-type moves when the Pokémon's HP is low.""","""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""","""Overcoat""","""Protects the Pokémon from things like sand, hail, and powder.""",NULL,NULL,50,50,70,"""Black""",45,53,70,40,60,42,310,0,0,1,0,0,0,1,255,"""Medium Slow""",1059860,"""Bug""",NULL,15,NULL,NULL
875,541,"""Swadloon""","""Leaf-Wrapped Pokémon""",NULL,NULL,NULL,0.5,7.3,"""Bug""","""Grass""","""Leaf Guard""","""Prevents status conditions in harsh sunlight.""","""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""","""Overcoat""","""Protects the Pokémon from things like sand, hail, and powder.""",NULL,NULL,50,50,70,"""Black""",55,63,90,50,80,42,380,0,0,2,0,0,0,2,120,"""Medium Slow""",1059860,"""Bug""",NULL,15,874,"""Level 20"""
876,542,"""Leavanny""","""Nurturing Pokémon""",NULL,NULL,NULL,1.2,20.5,"""Bug""","""Grass""","""Swarm""","""Powers up Bug-type moves when the Pokémon's HP is low.""","""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""","""Overcoat""","""Protects the Pokémon from things like sand, hail, and powder.""",NULL,NULL,50,50,70,"""Black""",75,103,80,70,80,92,500,0,3,0,0,0,0,3,45,"""Medium Slow""",1059860,"""Bug""",NULL,15,875,NULL
877,543,"""Venipede""","""Centipede Pokémon""",NULL,NULL,NULL,0.4,5.3,"""Bug""","""Poison""","""Poison Point""","""Contact with the Pokémon may poison the attacker.""","""Swarm""","""Powers up Bug-type moves when the Pokémon's HP is low.""","""Speed Boost""","""Its Speed stat is boosted every turn.""",NULL,NULL,50,50,50,"""Black""",30,45,59,30,39,57,260,0,0,1,0,0,0,1,255,"""Medium Slow""",1059860,"""Bug""",NULL,15,NULL,NULL
